project_id,source_project_id,source_kind,temporal_bucket,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,asset_surface_id,surface_key,surface_name,catalog_package_id,catalog_package_name,project_kind,action_class,cost_profile,start_year,expected_completion_year,percent_complete_1120_candidate,state_1120_candidate,condition_basis,selection_basis,candidate_accountable_owner_person_id,candidate_accountable_owner_person_name,owner_assignment_basis,source_project_disposition,source_status,economy_bridge_state,runtime_authority,uat1_display_state
impproj_step5ec_8bc57bbe290035,impproj_step5ec_8bc57bbe290035,source_project_anchor,carry_in_1116,manor_hx_42887,Manor of Oakminster Hall,c_11,Glastonmere,barony,house,t0h_b4d9750e2c0b5af559c621cb,House Northbury,estate_surface_45d8faac7febdff2e325,IE-012,Church & Parish Service Asset,FACILITY,Church & Parish Service Asset,upgrade,build,moderate,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_693f2d87a94b21e5044a05bc,Adam Lister,source_project_owner_or_exact_manor_steward_fallback,candidate_institutional_project_pending_church_or_patronage_authority,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_8e63edac25ac44,impproj_step5ec_8e63edac25ac44,source_project_anchor,carry_in_1116,manor_hx_36396,Manor of Woldhowe,c_4,Northwych,church_fief,church_institution,institution:church_fief_hx_36396,Church temporal package 36396,estate_surface_a0286393632377b46d54,IE-008,Watch & Ward,FACILITY,Watch & Ward,upgrade,build,high,1116,1121,0.8,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_e324ab2bbb17ce0363890bf3,Godwin White the Younger,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_98fc172e89b442,impproj_step5ec_98fc172e89b442,source_project_anchor,carry_in_1116,manor_hx_38060,Manor of Netley,c_8,Dunmere,barony,house,t0h_f69827efbb4ab7076ab8e48e,House Hartwick,estate_surface_9514b207323a690e0803,IE-012,Church & Parish Service Asset,FACILITY,Church & Parish Service Asset,upgrade,build,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_6c95375edf21162ecca07b9d,Baldwin Reader,source_project_owner_or_exact_manor_steward_fallback,candidate_institutional_project_pending_church_or_patronage_authority,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_9b82cdd7e9d943,impproj_step5ec_9b82cdd7e9d943,source_project_anchor,carry_in_1116,manor_hx_56054,Manor of Rookridge Court,c_14,Kestrelford,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_35860436df82cb5101a2,IE-008,Watch & Ward,FACILITY,Watch & Ward,upgrade,build,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_36827cf34a59b1b3efb4f842,Godfrey Scribner,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_a39b4184cf77bf,impproj_step5ec_a39b4184cf77bf,source_project_anchor,carry_in_1116,manor_hx_33368,Manor of Sedgepool,c_3,Merewatch,barony,house,t0h_3fc4da6a60682465309e46fd,House Blackwater,estate_surface_1c97768cad83b062da14,IE-016,"Administrative, Court & Customs Facility",FACILITY,"Administrative, Court & Customs Facility",upgrade,build,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_df82f7146afa8b266c4a55ac,Arnold Candler the Elder,source_project_owner_or_exact_manor_steward_fallback,candidate_administrative_project_pending_operational_need_evidence,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_a4dffb6ec3eebf,impproj_step5ec_a4dffb6ec3eebf,source_project_anchor,carry_in_1116,manor_hx_47931,Manor of Roodham Hall,c_0,Alderwick,barony,house,t0h_0946543879af452b5da41c67,House Seamere,estate_surface_614461bc25831f273464,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_e95f03b1b2966751013bf32d,John Gatefield,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_a8de65c853ead1,impproj_step5ec_a8de65c853ead1,source_project_anchor,carry_in_1116,manor_hx_38354,Manor of Hallstead Hall,c_9,Eldham,church_fief,church_institution,institution:church_fief_hx_38917,Church temporal package 38917,estate_surface_3772cb4aa8621583f40b,IE-012,Church & Parish Service Asset,FACILITY,Church & Parish Service Asset,upgrade,build,moderate,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_e1f722c4c0c195637d16da0b,Godfrey Sealer,source_project_owner_or_exact_manor_steward_fallback,candidate_institutional_project_pending_church_or_patronage_authority,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_b730f2a3b360ec,impproj_step5ec_b730f2a3b360ec,source_project_anchor,carry_in_1116,manor_hx_35871,Manor of Honeyfield,c_5,Orchardmere,minor_lordship,house,t0h_8af982b349232abe15141418,House Honeyfield,estate_surface_707633cf17a4be9f5af8,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,upgrade,build,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_c38b460e77371d333c271b4f,Walter of Honeyfield,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_b829574da155ad,impproj_step5ec_b829574da155ad,source_project_anchor,carry_in_1116,manor_hx_26597,Manor of Broomley,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,estate_surface_2583b7019922d898aab4,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_c094e8bdbd87aeeb24baa4d2,Edwin Fordham,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_bb0e57945daff2,impproj_step5ec_bb0e57945daff2,source_project_anchor,carry_in_1116,manor_hx_31093,Manor of Clereworth,c_1,Bramholt,county_domain,house,t0h_2db5b7752e23edf6fe6d9161,House Bramholt,estate_surface_11c8d5c4a4e614a6f85c,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,high,1116,1121,0.8,repairing_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_a2e4a7a791f26aafa10bffff,Geoffrey Mercer the Elder,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_c09f64f0365630,impproj_step5ec_c09f64f0365630,source_project_anchor,carry_in_1116,manor_hx_48162,Manor of Fieldbrook,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,estate_surface_14aa87088ab064beeab9,IE-008,Watch & Ward,FACILITY,Watch & Ward,upgrade,build,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_415f68f9a367e44adec1b5ad,Edmund Reader the Younger,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_c11224bb12e0c5,impproj_step5ec_c11224bb12e0c5,source_project_anchor,carry_in_1116,manor_hx_32487,Manor of Spirestow Hall,c_2,Larkspire,barony,house,t0h_388f8d1a88706db59ea853f5,House Spireway,estate_surface_70a768a38cc7eea9b3d7,IE-008,Watch & Ward,FACILITY,Watch & Ward,upgrade,build,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_9e8ac5ce279473b18617f13e,Edwin Barker the Younger,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_c2a82ace2bb42b,impproj_step5ec_c2a82ace2bb42b,source_project_anchor,carry_in_1116,manor_hx_39518,Manor of Pearwick Court,c_5,Orchardmere,minor_lordship,house,t0h_12616e8f45a5184e190ee390,House Pearwick Court,estate_surface_16c4df8bd84f9d64c404,IE-012,Church & Parish Service Asset,FACILITY,Church & Parish Service Asset,upgrade,build,high,1116,1121,0.8,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_30a5040f8e9bd6807558300b,"Walter Scriven, manor bailiff reeve",source_project_owner_or_exact_manor_steward_fallback,candidate_institutional_project_pending_church_or_patronage_authority,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_c88019b9b22c21,impproj_step5ec_c88019b9b22c21,source_project_anchor,carry_in_1116,manor_hx_42249,Manor of Cobleham,c_8,Dunmere,minor_lordship,house,t0h_a91f504ddefce26969c016a1,House Cobleham,estate_surface_7e212bb2a2d38a4171f0,IE-005,Drainage & Ditches,FACILITY,Drainage & Ditches,repair,repair,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_1eb69fd9fe66fd05163a6a0f,"Godwin Webber, manor bailiff reeve",source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_d2a7ba958bf21c,impproj_step5ec_d2a7ba958bf21c,source_project_anchor,carry_in_1116,manor_hx_31074,Manor of Larkstow,c_2,Larkspire,church_fief,church_institution,institution:church_fief_hx_34157,Church temporal package 34157,estate_surface_c6344082bfa70e1e0148,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,upgrade,build,high,1116,1121,0.8,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_f50432f69d1e7cd40f381d22,Gilbert White the Black,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_d5462a277b906c,impproj_step5ec_d5462a277b906c,source_project_anchor,carry_in_1116,manor_hx_45964,Manor of Lilyham,c_11,Glastonmere,minor_lordship,house,t0h_6517b780f0f13fde67a7671a,House Lilyham,estate_surface_5aeb61be095124c223e0,IE-016,"Administrative, Court & Customs Facility",FACILITY,"Administrative, Court & Customs Facility",upgrade,build,moderate,1116,1121,0.8,under_construction_at_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_2180db583c29589efad03654,"John Woodward, manor bailiff reeve",source_project_owner_or_exact_manor_steward_fallback,candidate_administrative_project_pending_operational_need_evidence,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_d9336049af753e,impproj_step5ec_d9336049af753e,source_project_anchor,carry_in_1116,manor_hx_56893,Manor of Hawkbury,c_14,Kestrelford,church_fief,church_institution,institution:church_fief_hx_56612,Church temporal package 56612,estate_surface_7eb26df447164e807438,IE-008,Watch & Ward,FACILITY,Watch & Ward,upgrade,build,moderate,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_eea49d28f4534957e88f010b,Michael Mercer,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_dbf2bf840416c7,impproj_step5ec_dbf2bf840416c7,source_project_anchor,carry_in_1116,manor_hx_45635,Manor of Wheatbrook,c_12,Harrowfield,minor_lordship,house,t0h_f3fd237715d38c00377555ca,House Spearwick Court,estate_surface_ee74a2249709ee163e59,IE-005,Drainage & Ditches,FACILITY,Drainage & Ditches,upgrade,build,moderate,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_52db9368405cd73180ae5c93,Olivan of Spearwick Court,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_def5022d557c82,impproj_step5ec_def5022d557c82,source_project_anchor,carry_in_1116,manor_hx_41990,Manor of Oldham Court,c_9,Eldham,minor_lordship,house,t0h_44d236b04d8ad1d313434c28,House Stonepriory,estate_surface_472372868d610d332c21,IE-012,Church & Parish Service Asset,FACILITY,Church & Parish Service Asset,upgrade,build,moderate,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_2731fb9e14fcd74edfa1f61d,Theobald Tyler,source_project_owner_or_exact_manor_steward_fallback,candidate_institutional_project_pending_church_or_patronage_authority,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_e5db25b85fe6c0,impproj_step5ec_e5db25b85fe6c0,source_project_anchor,carry_in_1116,manor_hx_31882,Manor of Strandwick,c_8,Dunmere,minor_lordship,house,t0h_4b4b8ff1138da1a133388a2f,House Hallowhithe,estate_surface_a1044f5c1f9544a807f1,IE-012,Church & Parish Service Asset,FACILITY,Church & Parish Service Asset,upgrade,build,moderate,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_385931586cdebe407525b856,"Milo Rolls, manor bailiff reeve",source_project_owner_or_exact_manor_steward_fallback,candidate_institutional_project_pending_church_or_patronage_authority,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_e6e88b847d0296,impproj_step5ec_e6e88b847d0296,source_project_anchor,carry_in_1116,manor_hx_31926,Manor of Larkhurst,c_2,Larkspire,barony,house,t0h_388f8d1a88706db59ea853f5,House Spireway,estate_surface_1668afa2063aab3b4950,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,upgrade,build,moderate,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_2e2059a77584d007bdec7eaa,Alan Chapman the Elder,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
impproj_step5ec_eb145860e40a73,impproj_step5ec_eb145860e40a73,source_project_anchor,carry_in_1116,manor_hx_30250,Manor of Wychstow Hall,c_1,Bramholt,county_domain,house,t0h_2db5b7752e23edf6fe6d9161,House Bramholt,estate_surface_cb3618571bd131d3c3cc,IE-008,Watch & Ward,FACILITY,Watch & Ward,upgrade,build,high,1116,1120,0.92,completed_by_1120,source_candidate_condition_or_project_anchor,founder_worked_source_project_anchor,t0p_ca3cfd4134716f8779a0279b,William Nott the Elder,source_project_owner_or_exact_manor_steward_fallback,candidate_core_estate_project_pending_economy_and_authority_admission,source_candidate_only_step5ec_project,missing_exact_step5ec_project_fold_in_step6hp,false,admitted_read_only_candidate_history
