condition_observation_id,asset_surface_id,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,surface_key,surface_name,condition_kind,condition_state,observation_cutpoint,project_link_count,project_ids,condition_basis,source_status,confidence,runtime_authority,uat1_display_state
condobs_estate_surface_433ea82d3fc79045bb53,estate_surface_433ea82d3fc79045bb53,manor_hx_25163,Manor of Withychapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-003,Livestock Yard & Stables,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c54a6cfebdaa6490bcec,estate_surface_c54a6cfebdaa6490bcec,manor_hx_25163,Manor of Withychapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-004,Field System & Rotation,operational_adequacy,sound,1120-01-01,1,manorop_recon_repair_1156_estate_surface_c54a6cfebdaa6490bcec,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_98a93bd1b30fc89837de,estate_surface_98a93bd1b30fc89837de,manor_hx_25163,Manor of Withychapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-005,Drainage & Ditches,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c12590480d43059f562b,estate_surface_c12590480d43059f562b,manor_hx_25163,Manor of Withychapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_f4b4a45c169be07258de,estate_surface_f4b4a45c169be07258de,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4c4cbcfb06037d30dc6e,estate_surface_4c4cbcfb06037d30dc6e,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-003,Livestock Yard & Stables,physical_condition,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_8426cd102bb795e405a9,estate_surface_8426cd102bb795e405a9,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,1,manorop_recon_repair_0933_estate_surface_8426cd102bb795e405a9,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_12ff95618d2533ab25e8,estate_surface_12ff95618d2533ab25e8,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-005,Drainage & Ditches,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_8a92c9703d75a808d69d,estate_surface_8a92c9703d75a808d69d,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_101c9cd4948ec21611f8,estate_surface_101c9cd4948ec21611f8,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-008,Watch & Ward,operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_2dcc314322a2c81b37d0,estate_surface_2dcc314322a2c81b37d0,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-009,Local Access Works,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_18020d34ac87c77b857d,estate_surface_18020d34ac87c77b857d,manor_hx_25193,Manor of Briarstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_35542fb6633525cb1581,estate_surface_35542fb6633525cb1581,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-001,Estate Core & Working Yard,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_e834fb43cc758d61a49f,estate_surface_e834fb43cc758d61a49f,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_cc06044cefdc63d3f373,estate_surface_cc06044cefdc63d3f373,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-003,Livestock Yard & Stables,physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4f061e286151f4d1e3c6,estate_surface_4f061e286151f4d1e3c6,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_74d39c16fb3252252355,estate_surface_74d39c16fb3252252355,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-005,Drainage & Ditches,operational_adequacy,under_construction,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_3742cd53b6d14ab1b0d5,estate_surface_3742cd53b6d14ab1b0d5,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_4050c3376cb96498512f,estate_surface_4050c3376cb96498512f,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-008,Watch & Ward,operational_adequacy,under_construction,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_61bf3950e7b045bfca93,estate_surface_61bf3950e7b045bfca93,manor_hx_26285,Manor of Cliffwell,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_e572cff3a49b4143fab1,estate_surface_e572cff3a49b4143fab1,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-001,Estate Core & Working Yard,physical_condition,under_construction,1120-01-01,1,manorop_recon_build_0091_estate_surface_e572cff3a49b4143fab1,linked_project_reconstruction_state_override,foundation_a_uat_seeded_condition_candidate,candidate_high,false,admitted_read_only_condition_posture
condobs_estate_surface_ef1a8e4ba2c93a0bb67d,estate_surface_ef1a8e4ba2c93a0bb67d,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-002,Storage & Handling,physical_condition,sound,1120-01-01,1,manorop_recon_repair_1067_estate_surface_ef1a8e4ba2c93a0bb67d,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_a9ed437f611ff9da5bd0,estate_surface_a9ed437f611ff9da5bd0,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-003,Livestock Yard & Stables,physical_condition,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_fda6ffc5fc28ebdb416e,estate_surface_fda6ffc5fc28ebdb416e,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-004,Field System & Rotation,operational_adequacy,worn,1120-01-01,1,manorop_recon_repair_0713_estate_surface_fda6ffc5fc28ebdb416e,linked_project_completion_with_seeded_post_completion_reading,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_0f3cfec4eb10ad94563f,estate_surface_0f3cfec4eb10ad94563f,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-005,Drainage & Ditches,operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_a14f0f7b7a55d3a6f983,estate_surface_a14f0f7b7a55d3a6f983,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-006,"Commons, Pasture & Woodland Management",operational_adequacy,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_996e3724bee5152a83ba,estate_surface_996e3724bee5152a83ba,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-008,Watch & Ward,operational_adequacy,repairing,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_32debf6cdc1cdc6ee599,estate_surface_32debf6cdc1cdc6ee599,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-009,Local Access Works,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_26f572a17de03967cb11,estate_surface_26f572a17de03967cb11,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-011,"Fishery, Harbor & Quay Works",physical_condition,sound,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_63182cb42a53b3f74aa2,estate_surface_63182cb42a53b3f74aa2,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-016,"Administrative, Court & Customs Facility",operational_adequacy,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_c4d1a72a78a7b1a19e75,estate_surface_c4d1a72a78a7b1a19e75,manor_hx_26317,Manor of Elderham,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_28841,Church temporal package 28841,IE-018,Special Estate Assets,context_only,context_only_unknown,1120-01-01,0,,IE-018_context_surface_no_condition_claim,foundation_a_uat_seeded_condition_candidate,withheld,false,admitted_read_only_condition_posture
condobs_estate_surface_e6830554badf9314fa92,estate_surface_e6830554badf9314fa92,manor_hx_26562,Manor of Cairnchapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-001,Estate Core & Working Yard,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_2afc5598ac36066e325a,estate_surface_2afc5598ac36066e325a,manor_hx_26562,Manor of Cairnchapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-002,Storage & Handling,physical_condition,impaired,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
condobs_estate_surface_1c42ba26f5770611ba5c,estate_surface_1c42ba26f5770611ba5c,manor_hx_26562,Manor of Cairnchapel,c_6,Wyrmford,church_fief,church_institution,institution:church_fief_hx_29372,Church temporal package 29372,IE-003,Livestock Yard & Stables,physical_condition,worn,1120-01-01,0,,founder_worked_seeded_approximate_distribution,foundation_a_uat_seeded_condition_candidate,candidate_medium,false,admitted_read_only_condition_posture
