facility_id,facility_business_key,facility_kind,facility_type,parent_manor_id,parent_local_community_unit_id,jurisdiction,parent_asset_surface_id,parent_surface_key,operational_state,fortification_posture,coverage_requirement,coverage_state,named_post_assignment_id,functional_custody_assignment_id,fortification_profile_id,right_register_row_id,access_or_right_family,right_holder_entity_key,beneficiary_entity_key,appointing_authority_entity_key,security_responsibility_instance_id,security_accountable_owner_person_id,security_accountable_owner_person_name,franchise_instance_state,franchise_responsibility_instance_id,franchise_candidate_instance_key,franchise_candidate_owner_person_id,franchise_candidate_owner_person_name,revenue_instance_state,revenue_candidate_instance_key,revenue_candidate_owner_person_id,revenue_candidate_owner_person_name,gate_access_profile,custody_profile,equipment_or_armory_profile,standing_force_profile,condition_fact_state,security_identity_coverage_runtime_authority,operation_runtime_authority,fiscal_runtime_authority,current_pas_eligible,source_status,materialization_approval
impproj_step5ec_d2bb4030578546,fortification_project:impproj_step5ec_d2bb4030578546,future_fortification,fortification_or_garrison_work,manor_hx_45669,,Ivydale,estate_surface_7dd01bd222207e00371d,IE-013,future_not_operational,florent_county_initiative_current_site_candidate,ordinary_local,future_not_operational,,,,,,house_tourenne_high_tfx8,,,,,,not_applicable_until_operational,,,,,not_applicable_until_operational,,,,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,false,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
impproj_step5ec_d6f2292ca2f024,fortification_project:impproj_step5ec_d6f2292ca2f024,inherited_fortification,fortification_or_garrison_work,manor_hx_48450,,Harrowfield,estate_surface_b0e493cb8f804da30308,IE-013,active,inherited_major_rehabilitation_candidate,ordinary_local,ordinary_local_coverage,,,security-fortification-profile:impproj_step5ec_d6f2292ca2f024,,,church_fief_hx_48450,,,cri2_f634966e725fd071c459e45a,t0p_166fa44bbb3d24e56223c33f,Osbert Carter,not_a_franchise,,,,,not_a_revenue_right,,,,not_independently_admitted,not_independently_admitted,not_independently_admitted,not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
impproj_step5ec_e27489c9b109cb,fortification_project:impproj_step5ec_e27489c9b109cb,future_fortification,fortification_or_garrison_work,manor_hx_33577,,Wyrmford,estate_surface_d0843a91c71998e1c0ed,IE-013,future_not_operational,florent_county_initiative_current_site_candidate,ordinary_local,future_not_operational,,,,,,006a_bishopric_wyrmford_anchor_pending,,,,,,not_applicable_until_operational,,,,,not_applicable_until_operational,,,,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,false,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
impproj_step5ec_fec3446101aa9f,fortification_project:impproj_step5ec_fec3446101aa9f,future_fortification,fortification_or_garrison_work,manor_hx_29688,,Bramholt,estate_surface_39858779c3de49b18764,IE-013,future_not_operational,florent_county_initiative_current_site_candidate,ordinary_local,future_not_operational,,,,,,house_ivrel_river_tg4k,,,,,,not_applicable_until_operational,,,,,not_applicable_until_operational,,,,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,false,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
planned_crown_direct_little_reed_bridge_watch,existing_crown_direct:little_reed_bridge_watch,existing_bridge_watch,existing_bridge_watch_rehabilitation,manor_hx_34196,lcu_registry_sett_hx_34196,Merewatch,estate_surface_3dfc5336ef603f438ae4,IE-009,active,founder_locked_existing_bridge_watch_rehabilitation,ordinary_local,ordinary_local_coverage,,,,,,institution:royal_government_crownwick (Crown-direct bridge/watch rehabilitation),,,cri2_80b89f8d8692349801de0fe3,t0p_e297082710ca9e73ac859254,Herbert Chapman the Younger,not_a_franchise,,,,,not_a_revenue_right,,,,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_0079dd1f28333e4e10f89d12,specialized_facility:STEP6DB-RIGHT-SELECTED-000024:market_hx_34724_390,local_functional_facility,market,manor_hx_34724,lcu_rural_manor_hx_34724,Larkspire,estate_surface_3077d72227e3ab4a4220,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_0079dd1f28333e4e10f89d12,,STEP6DB-RIGHT-SELECTED-000024,market_fair_franchise,house:house_serevin_south_x1ub,house:house_serevin_south_x1ub,institution:royal_crown_falvier_apparatus,cri2_18d2b4b7a4c114f522e4ba5c,t0p_05cc9071626e016edbd348cd,Hugh Rolls the Red,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_0079dd1f28333e4e10f89d12,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_0079dd1f28333e4e10f89d12,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_0093679e8b31743474729f24,specialized_facility:STEP6DB-RIGHT-SELECTED-000102:market_hx_51555_666,local_functional_facility,market,manor_hx_51555,lcu_rural_manor_hx_51555,Ivydale,estate_surface_205032bba4d1292a9c0b,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_0093679e8b31743474729f24,,STEP6DB-RIGHT-SELECTED-000102,market_fair_franchise,house:house_perravel_upper_xw5t,house:house_perravel_upper_xw5t,institution:royal_crown_falvier_apparatus,cri2_e6cdf2df61800edd1262c519,t0p_4dfb6ad2fa7ee9e0b4873f33,"Theobald Webber, manor bailiff reeve",candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_0093679e8b31743474729f24,t0p_cb513ccd9fb5f7d92104777a,Ralph of Coppiceholt,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_0093679e8b31743474729f24,t0p_cb513ccd9fb5f7d92104777a,Ralph of Coppiceholt,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_046fae7508fe6ebc0f1b6e8a,specialized_facility:STEP6DB-RIGHT-SELECTED-000180:storage_or_granary_candidate_hx_28841_91,local_functional_facility,storage_or_granary_candidate,manor_hx_28841,lcu_registry_sett_hx_28841,Bramholt,estate_surface_04bbb2a09708926ad510,IE-002,active,,functional_custody,functional_custodian,,security-custody:uatfacility_046fae7508fe6ebc0f1b6e8a,,STEP6DB-RIGHT-SELECTED-000180,fishery_storage_water_transport,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,cri2_2236fe1eae89007549cba850,t0p_aba601e40751f791f5756d72,Martin Nott,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_046fae7508fe6ebc0f1b6e8a,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_046fae7508fe6ebc0f1b6e8a,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_04e0d6771c1595509426f7c5,specialized_facility:STEP6DB-RIGHT-SELECTED-000091:market_hx_49063_202,local_functional_facility,market,manor_hx_49063,lcu_registry_sett_hx_49063,Glastonmere,estate_surface_33ddb2680418b501ad05,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_04e0d6771c1595509426f7c5,,STEP6DB-RIGHT-SELECTED-000091,market_fair_franchise,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_be4177de9c952bb9d5fbe441,t0p_f1da7252fafad7997a61775a,Thierry Packer the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_04e0d6771c1595509426f7c5,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_04e0d6771c1595509426f7c5,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_059c75e724f701f63614dacc,specialized_facility:STEP6DB-RIGHT-SELECTED-000008:market_hx_31094_98,local_functional_facility,market,manor_hx_31094,lcu_registry_sett_hx_31094,Bramholt,estate_surface_5b1e118c9f521839c2b7,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_059c75e724f701f63614dacc,,STEP6DB-RIGHT-SELECTED-000008,market_fair_franchise,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,institution:royal_crown_falvier_apparatus,cri2_f477d25f2b8785e001a7c1bf,t0p_5b30a3b25748a54287abacf7,Herbert Nott the Younger,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_059c75e724f701f63614dacc,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_059c75e724f701f63614dacc,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_060634b88ec2bdcffdddd2a6,specialized_facility:STEP6DB-RIGHT-SELECTED-000144:toll_point_hx_40104_58,controlled_crossing,toll_point,manor_hx_40104,lcu_rural_manor_hx_40104,Crowmarsh,estate_surface_db7c62c308b5960f0fff,IE-009,active,,named_post,named_post_covered,security-post:crossing:uatfacility_060634b88ec2bdcffdddd2a6,,,STEP6DB-RIGHT-SELECTED-000144,bridge_ferry_toll_route,house:house_haumont_gate_noo1,house:house_haumont_gate_noo1,institution:royal_crown_falvier_apparatus,cri2_fc05b88856df64105c3b1abc,t0p_ac01f99484543e5f6d72d0de,Richard Green the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_060634b88ec2bdcffdddd2a6,t0p_4d8d67ca71153dd75c23658d,Guillaume of Crowmarsh,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_060634b88ec2bdcffdddd2a6,t0p_3fcf0196fc6a49f0cfd944d8,Guillaume Archer,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_06c2c2fc8fee16269265a51a,specialized_facility:STEP6DB-RIGHT-SELECTED-000055:market_hx_39744_166,local_functional_facility,market,manor_hx_39744,lcu_registry_sett_hx_39744,Eldham,estate_surface_662ecd61fc914a4ddf8f,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_06c2c2fc8fee16269265a51a,,STEP6DB-RIGHT-SELECTED-000055,market_fair_franchise,institution:bishopric_of_dunmere,institution:bishopric_of_dunmere,institution:royal_crown_falvier_apparatus,cri2_41dfec6992aafbffc4c2ef56,t0p_e046398b7798acf6ace3ca5c,Stephen Sealer the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_06c2c2fc8fee16269265a51a,t0p_f923b27f5d0201454ff85eac,William of Broadhallow Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_06c2c2fc8fee16269265a51a,t0p_f923b27f5d0201454ff85eac,William of Broadhallow Court,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_06d310db88fd3349ee425a77,specialized_facility:STEP6DB-RIGHT-SELECTED-000176:fishery_candidate_hx_35305_704,local_functional_facility,fishery_candidate,manor_hx_35305,lcu_rural_manor_hx_35305,Orchardmere,estate_surface_e5b94bc6c7edca260ee4,IE-011,active,,functional_custody,functional_custodian,,security-custody:uatfacility_06d310db88fd3349ee425a77,,STEP6DB-RIGHT-SELECTED-000176,fishery_storage_water_transport,house:house_marelle_east_tok0,house:house_marelle_east_tok0,house:house_marelle_east_tok0,cri2_24331c641ea1d90beacf07fe,t0p_d7a8665bcc8278c0d256a5ad,Gerard Candler the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_06d310db88fd3349ee425a77,t0p_10bc704d9cb65b3255b80916,Hugh the Elder of Hawkford,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_06d310db88fd3349ee425a77,t0p_e8fa36ffb476f0499978d4bc,"Robert Woolman, market route records support",unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_073a29a9b06253a23465fe39,specialized_facility:STEP6DB-RIGHT-SELECTED-000088:market_hx_48494_633,local_functional_facility,market,manor_hx_48494,lcu_rural_manor_hx_48494,Alderwick,estate_surface_184aa44e0b0f542d3729,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_073a29a9b06253a23465fe39,,STEP6DB-RIGHT-SELECTED-000088,market_fair_franchise,house:house_falvier_gate_a7np,house:house_falvier_gate_a7np,institution:royal_crown_falvier_apparatus,cri2_502f17c2ec2411b03b0cef68,t0p_a4cfa5d8775d6cc690ac238b,Arnold Black,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_073a29a9b06253a23465fe39,t0p_6c3fdfa1961b4ce2b1a38e61,Richard of Sandstow,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_073a29a9b06253a23465fe39,t0p_a8ecb00799e323d73c96863c,"Robert Booker, market route records support",unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_0772e4f457b3a48c1d2cb651,specialized_facility:STEP6DB-RIGHT-SELECTED-000094:market_hx_49619_649,local_functional_facility,market,manor_hx_49619,lcu_rural_manor_hx_49619,Alderwick,estate_surface_901deaadb6ff35c0d385,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_0772e4f457b3a48c1d2cb651,,STEP6DB-RIGHT-SELECTED-000094,market_fair_franchise,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_8965c955f9b7ac231b26b536,t0p_cf545eaa9e1b4748865da003,Odo Ashwood,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_0772e4f457b3a48c1d2cb651,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_0772e4f457b3a48c1d2cb651,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
