step6cs_exact_route_row_id,source_step6cp_execution_row_id,source_step6co_execution_row_id,source_full_route_row_id,source_component,regularity,flow_family,contract_family,resource_id,movement_annualized_amount_year,transport_load_score_year,supplier_entity_id,supplier_entity_label,supplier_sector,supplier_anchor_type,supplier_anchor_id,supplier_county,receiver_or_buyer_entity_id,receiver_or_buyer_entity_label,receiver_or_buyer_sector,receiver_or_buyer_anchor_type,receiver_or_buyer_anchor_id,receiver_or_buyer_county,county_corridor,movement_scope,likely_mode,route_confidence,atomic_counterparty_status,carrier_posture,primary_carrier_entity_id,primary_carrier_label,transport_fee_status,transport_service_fee_coin_year_candidate,right_allocation_candidate_count,right_allocated_net_coin_year_candidate,right_allocation_family_mix,right_allocation_row_id_mix,right_allocation_status_mix,underbuilt_corridor_status,underbuilt_project_row_ids,transport_layer_status,exact_route_master_status,pnl_opening_balance_disposition,working_authority_source_candidate,source_candidate_only,live_posting_authorized,live_route_authorized,live_pnl_fold_authorized,live_transport_cost_effect_authorized,live_toll_effect_authorized,live_inventory_mutation_authorized,live_resource_mutation_authorized,non_authorization_status
STEP6CS-EXACT-ROUTE-002089,STEP6CP-EXEC-02205,STEP6CO-EXEC-02205,STEP6CJ-ROUTE-00024056,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,food,4.00,4.0000,lcu:lcu_rural_manor_hx_41775,Roodwell,Market/Midsize LCUs,manor,manor_hx_41775,Glastonmere,house:house_lormont_bridge_58zb,House Roodwell,Lower Houses (1 Manor),house_primary_manor,manor_hx_41775,Glastonmere,Glastonmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41775,Roodwell,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002090,STEP6CP-EXEC-02206,STEP6CO-EXEC-02206,STEP6CJ-ROUTE-00024057,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,materials,1.00,1.2500,lcu:lcu_rural_manor_hx_41775,Roodwell,Market/Midsize LCUs,manor,manor_hx_41775,Glastonmere,house:house_lormont_bridge_58zb,House Roodwell,Lower Houses (1 Manor),house_primary_manor,manor_hx_41775,Glastonmere,Glastonmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41775,Roodwell,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002091,STEP6CP-EXEC-02207,STEP6CO-EXEC-02207,STEP6CJ-ROUTE-00024058,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,goods,1.00,0.7500,lcu:lcu_rural_manor_hx_41775,Roodwell,Market/Midsize LCUs,manor,manor_hx_41775,Glastonmere,house:house_lormont_bridge_58zb,House Roodwell,Lower Houses (1 Manor),house_primary_manor,manor_hx_41775,Glastonmere,Glastonmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41775,Roodwell,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002092,STEP6CP-EXEC-02208,STEP6CO-EXEC-02208,STEP6CJ-ROUTE-00024059,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,food,7.00,7.0000,lcu:lcu_rural_manor_hx_41961,lcu_rural_manor_hx_41961,Rural LCUs,manor,manor_hx_41961,Dunmere,house:house_dornelle_north_b4yd,House Marshstow,Lower Houses (1 Manor),house_primary_manor,manor_hx_41961,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41961,lcu_rural_manor_hx_41961,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002093,STEP6CP-EXEC-02209,STEP6CO-EXEC-02209,STEP6CJ-ROUTE-00024060,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,materials,1.00,1.2500,lcu:lcu_rural_manor_hx_41961,lcu_rural_manor_hx_41961,Rural LCUs,manor,manor_hx_41961,Dunmere,house:house_dornelle_north_b4yd,House Marshstow,Lower Houses (1 Manor),house_primary_manor,manor_hx_41961,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41961,lcu_rural_manor_hx_41961,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002094,STEP6CP-EXEC-02210,STEP6CO-EXEC-02210,STEP6CJ-ROUTE-00024061,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,goods,1.00,0.7500,lcu:lcu_rural_manor_hx_41961,lcu_rural_manor_hx_41961,Rural LCUs,manor,manor_hx_41961,Dunmere,house:house_dornelle_north_b4yd,House Marshstow,Lower Houses (1 Manor),house_primary_manor,manor_hx_41961,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41961,lcu_rural_manor_hx_41961,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002095,STEP6CP-EXEC-02211,STEP6CO-EXEC-02211,STEP6CJ-ROUTE-00024062,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,food,5.00,5.0000,lcu:lcu_rural_manor_hx_41970,lcu_rural_manor_hx_41970,Rural LCUs,manor,manor_hx_41970,Dunmere,house:house_serevin_east_h2sl,House Dunmere,Comital Houses,house_primary_manor,manor_hx_38620,Dunmere,Dunmere,intra_county,water_possible,exact_anchor,exact_entity_and_endpoint,paid_common_carrier_no_specific_asset_visible,transport_pool:water:dunmere:dunmere,Dunmere water carrier pool,candidate_paid_transport_service_fee,1,1,0.04,ports_coastal_external_market:1,STEP6CN-REPRICE-000160:1,right_allocation_candidate_ready_review_only:1,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002096,STEP6CP-EXEC-02212,STEP6CO-EXEC-02212,STEP6CJ-ROUTE-00024063,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,materials,1.00,1.2500,lcu:lcu_rural_manor_hx_41970,lcu_rural_manor_hx_41970,Rural LCUs,manor,manor_hx_41970,Dunmere,house:house_serevin_east_h2sl,House Dunmere,Comital Houses,house_primary_manor,manor_hx_38620,Dunmere,Dunmere,intra_county,water_favored_bulk,exact_anchor,exact_entity_and_endpoint,paid_common_carrier_no_specific_asset_visible,transport_pool:water:dunmere:dunmere,Dunmere water carrier pool,candidate_paid_transport_service_fee,1,1,0.01,ports_coastal_external_market:1,STEP6CN-REPRICE-000160:1,right_allocation_candidate_ready_review_only:1,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002097,STEP6CP-EXEC-02213,STEP6CO-EXEC-02213,STEP6CJ-ROUTE-00024064,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,goods,1.00,0.7500,lcu:lcu_rural_manor_hx_41970,lcu_rural_manor_hx_41970,Rural LCUs,manor,manor_hx_41970,Dunmere,house:house_serevin_east_h2sl,House Dunmere,Comital Houses,house_primary_manor,manor_hx_38620,Dunmere,Dunmere,intra_county,water_possible,exact_anchor,exact_entity_and_endpoint,paid_common_carrier_no_specific_asset_visible,transport_pool:water:dunmere:dunmere,Dunmere water carrier pool,candidate_paid_transport_service_fee,1,1,0.01,ports_coastal_external_market:1,STEP6CN-REPRICE-000160:1,right_allocation_candidate_ready_review_only:1,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002098,STEP6CP-EXEC-02215,STEP6CO-EXEC-02215,STEP6CJ-ROUTE-00024066,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,food,18.00,18.0000,lcu:lcu_rural_manor_hx_41974,lcu_rural_manor_hx_41974,Rural LCUs,manor,manor_hx_41974,Dunmere,house:house_serevin_east_h2sl,House Dunmere,Comital Houses,house_primary_manor,manor_hx_38620,Dunmere,Dunmere,intra_county,water_possible,exact_anchor,exact_entity_and_endpoint,paid_common_carrier_no_specific_asset_visible,transport_pool:water:dunmere:dunmere,Dunmere water carrier pool,candidate_paid_transport_service_fee,1,1,0.15,ports_coastal_external_market:1,STEP6CN-REPRICE-000160:1,right_allocation_candidate_ready_review_only:1,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002099,STEP6CP-EXEC-02216,STEP6CO-EXEC-02216,STEP6CJ-ROUTE-00024067,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,materials,2.00,2.5000,lcu:lcu_rural_manor_hx_41974,lcu_rural_manor_hx_41974,Rural LCUs,manor,manor_hx_41974,Dunmere,house:house_serevin_east_h2sl,House Dunmere,Comital Houses,house_primary_manor,manor_hx_38620,Dunmere,Dunmere,intra_county,water_favored_bulk,exact_anchor,exact_entity_and_endpoint,paid_common_carrier_no_specific_asset_visible,transport_pool:water:dunmere:dunmere,Dunmere water carrier pool,candidate_paid_transport_service_fee,1,1,0.02,ports_coastal_external_market:1,STEP6CN-REPRICE-000160:1,right_allocation_candidate_ready_review_only:1,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002100,STEP6CP-EXEC-02217,STEP6CO-EXEC-02217,STEP6CJ-ROUTE-00024068,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,goods,1.00,0.7500,lcu:lcu_rural_manor_hx_41974,lcu_rural_manor_hx_41974,Rural LCUs,manor,manor_hx_41974,Dunmere,house:house_serevin_east_h2sl,House Dunmere,Comital Houses,house_primary_manor,manor_hx_38620,Dunmere,Dunmere,intra_county,water_possible,exact_anchor,exact_entity_and_endpoint,paid_common_carrier_no_specific_asset_visible,transport_pool:water:dunmere:dunmere,Dunmere water carrier pool,candidate_paid_transport_service_fee,1,1,0.01,ports_coastal_external_market:1,STEP6CN-REPRICE-000160:1,right_allocation_candidate_ready_review_only:1,no_underbuilt_public_corridor_project_visible,,exact_paid_transport_fee_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002101,STEP6CP-EXEC-02218,STEP6CO-EXEC-02218,STEP6CJ-ROUTE-00024069,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,food,7.00,7.0000,lcu:lcu_rural_manor_hx_41982,lcu_rural_manor_hx_41982,Rural LCUs,manor,manor_hx_41982,Eldham,house:house_wavelle_march_river_oxu4,House Bridgebank,Lower Houses (1 Manor),house_primary_manor,manor_hx_41982,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41982,lcu_rural_manor_hx_41982,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002102,STEP6CP-EXEC-02219,STEP6CO-EXEC-02219,STEP6CJ-ROUTE-00024070,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,materials,1.00,1.2500,lcu:lcu_rural_manor_hx_41982,lcu_rural_manor_hx_41982,Rural LCUs,manor,manor_hx_41982,Eldham,house:house_wavelle_march_river_oxu4,House Bridgebank,Lower Houses (1 Manor),house_primary_manor,manor_hx_41982,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41982,lcu_rural_manor_hx_41982,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-002103,STEP6CP-EXEC-02220,STEP6CO-EXEC-02220,STEP6CJ-ROUTE-00024071,step6bz_baseline_gl_route_demand,regular,tenant_in_kind_rent_claim_transfer,manor_output_distribution_contract,goods,1.00,0.7500,lcu:lcu_rural_manor_hx_41982,lcu_rural_manor_hx_41982,Rural LCUs,manor,manor_hx_41982,Eldham,house:house_wavelle_march_river_oxu4,House Bridgebank,Lower Houses (1 Manor),house_primary_manor,manor_hx_41982,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,customary_delivery_or_manor_local_handling,lcu:lcu_rural_manor_hx_41982,lcu_rural_manor_hx_41982,no_paid_transport_fee_customary_local,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
