manor_id,seat_hex_id,county_id,primary_role,seat_roles,seat_archetype,hex_count,total_net_productive_capacity,avg_water_access_score,avg_buildability_score,route_access_score,route_degree,territorial_degree,estimated_peasant_households,manor_size_class,capacity_quantile_band,holding_id,holding_type,holding_tier,bishopric_id,archbishopric_id,immediate_lord_actor_id,superior_lord_actor_id,holder_actor_id,holder_actor_type,church_holder_kind,tenure_basis,service_basis,default_succession_incidents,forest_overlay_status,vacancy_rule_family,is_elite,was_repaired,was_merged,was_split,residual_share
manor_hx_45423,hx_45423,c_0,,,strategic,11,7.5849,0.7803,0.68,0.4233,3,3,13,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_45621,hx_45621,c_8,,,ordinary,109,63.0006,0.4931,0.6112,0,2,4,81,large,top,barony_hx_39442,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_39442,actor_crown,actor_baron_hx_39442,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,true,
manor_hx_45661,hx_45661,c_0,,,ordinary,61,50.8828,0.1879,0.96,0.0661,8,8,117,large,top,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_45665,hx_45665,c_0,,,ordinary,12,11.4368,0.7222,0.96,0.0172,5,5,44,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_45672,hx_45672,c_0,,,ordinary,13,12.4727,0.75,0.96,0.0109,6,7,50,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_45689,hx_45689,c_0,,,ordinary,28,23.7297,0.2498,0.96,0.3692,5,6,47,medium,top,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_45701,hx_45701,c_0,,,ordinary,12,8.05,0.8958,0.66,0.5442,5,5,14,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_45956,hx_45956,c_10,,,ordinary,57,47.4477,0.1798,0.96,0.0047,6,7,150,large,top,barony_hx_43168,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_43168,actor_crown,actor_baron_hx_43168,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_45973,hx_45973,c_0,,,ordinary,10,9.2133,0.5833,0.96,0.5034,6,7,10,small,middle,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_45974,hx_45974,c_11,county_seat,county_seat|market_town,elite,10,9.8099,0.8583,0.96,0.537,7,8,11,small,middle,county_domain_hx_45974,county_domain,direct,bishopric_hx_39260,archbishopric_01,actor_count_c_11,actor_crown,actor_count_c_11,count,,county_office_demesne,office_service|court_attendance|military_service,forfeiture|crown_regrant,inactive,crown_regrant,true,false,false,false,
manor_hx_45975,hx_45975,c_11,baronial_seat,baronial_seat,elite,4,3.9748,0.9167,0.96,0.5442,3,2,14,small,middle,barony_hx_45975,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_45975,actor_crown,actor_baron_hx_45975,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_46259,hx_46259,c_0,,,ordinary,9,7.2535,0.8796,0.7867,0.6652,6,6,12,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_46509,hx_46509,c_0,,,ordinary,12,11.5898,0.7778,0.96,0.0125,6,6,48,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_46528,hx_46528,c_0,,,ordinary,27,22.4719,0.1802,0.96,0.2685,4,5,54,medium,top,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_46535,hx_46535,c_11,abbey_site,abbey_site,elite,4,3.8374,0.75,0.96,0.5442,5,4,12,small,middle,church_fief_hx_46535,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_46535,actor_crown,actor_abbey_hx_46535,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_46786,hx_46786,c_0,,,ordinary,19,16.9477,0.4518,0.96,0.0331,5,5,49,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_46793,hx_46793,c_0,,,ordinary,12,11.1514,0.6181,0.96,0.0094,4,5,35,medium,middle,barony_hx_52408,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_47077,hx_47077,c_0,,,ordinary,57,47.0815,0.1505,0.96,0.0188,5,7,80,large,top,barony_hx_52408,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_47098,hx_47098,c_0,,,ordinary,9,8.4053,0.6389,0.96,0.7256,6,7,18,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_47103,hx_47103,c_0,,,ordinary,15,13.6225,0.8111,0.892,0.7861,6,6,35,medium,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_47375,hx_47375,c_0,,,ordinary,15,13.6142,0.5222,0.96,0.5442,7,8,30,medium,middle,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_47630,hx_47630,c_0,,,ordinary,24,20.8716,0.3507,0.96,0.0342,5,6,42,medium,top,barony_hx_52408,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_47651,hx_47651,c_0,,,ordinary,20,18.0716,0.5042,0.96,0.3125,7,7,35,medium,middle,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_47652,hx_47652,c_0,abbey_site,abbey_site,elite,4,3.7994,0.7083,0.96,0.3628,3,4,12,small,middle,church_fief_hx_47652,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_47652,actor_crown,actor_abbey_hx_47652,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_47653,hx_47653,c_0,baronial_seat,baronial_seat,elite,4,3.7421,0.6458,0.96,0.4233,4,4,15,small,bottom,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_47661,hx_47661,c_0,,,strategic,9,8.1791,0.5278,0.96,0.907,4,5,12,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_47662,hx_47662,c_0,abbey_site,abbey_site,elite,4,3.723,0.625,0.96,0.9675,6,6,10,small,bottom,church_fief_hx_47662,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_47662,actor_crown,actor_abbey_hx_47662,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_47663,hx_47663,c_0,baronial_seat,baronial_seat,elite,4,3.7233,0.625,0.96,0.907,4,4,9,small,bottom,barony_hx_47663,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47663,actor_crown,actor_baron_hx_47663,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_47666,hx_47666,c_0,,,strategic,12,6.8997,0.5972,0.6033,0.7256,4,4,9,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_47879,hx_47879,c_9,baronial_seat,baronial_seat,elite,4,3.4806,0.3542,0.96,0.3202,2,2,8,small,bottom,barony_hx_47879,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_47879,actor_crown,actor_baron_hx_47879,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_47880,hx_47880,c_9,abbey_site,abbey_site,elite,4,3.4256,0.2916,0.96,0.3415,3,2,10,small,bottom,church_fief_hx_47880,church_fief,direct,bishopric_hx_39744,archbishopric_02,actor_abbey_hx_47880,actor_crown,actor_abbey_hx_47880,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_47907,hx_47907,c_0,,,ordinary,20,16.7757,0.2103,0.96,0.1323,5,5,32,medium,middle,barony_hx_44544,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_44544,actor_crown,actor_baron_hx_44544,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_47914,hx_47914,c_0,,,ordinary,65,53.3534,0.1266,0.96,0.0456,6,6,126,large,top,barony_hx_52408,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_47942,hx_47942,c_0,,,ordinary,12,10.7746,0.4792,0.96,0.907,8,8,27,medium,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_48176,hx_48176,c_9,baronial_seat,baronial_seat,elite,4,3.3349,0.1875,0.96,0.529,2,3,11,small,bottom,barony_hx_48176,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_48208,hx_48208,c_0,,,ordinary,36,30.3102,0.2243,0.96,0.2194,6,6,45,medium,top,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_48450,hx_48450,c_9,abbey_site,abbey_site,elite,4,3.2084,0.04,0.96,0.4903,2,3,10,small,bottom,church_fief_hx_48450,church_fief,direct,bishopric_hx_39744,archbishopric_02,actor_abbey_hx_48450,actor_crown,actor_abbey_hx_48450,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_48465,hx_48465,c_9,,,ordinary,20,16.7941,0.2143,0.96,0.2314,5,5,41,medium,middle,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_48498,hx_48498,c_0,,,ordinary,16,14.4707,0.7865,0.9013,0.5959,7,9,36,medium,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_48725,hx_48725,c_9,baronial_seat,baronial_seat,elite,4,3.2084,0.04,0.96,0.4206,2,1,6,small,bottom,barony_hx_48725,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_48725,actor_crown,actor_baron_hx_48725,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_48731,hx_48731,c_9,baronial_seat,baronial_seat,elite,4,3.2084,0.04,0.96,0.4597,2,2,11,small,bottom,barony_hx_48731,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_48731,actor_crown,actor_baron_hx_48731,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_48742,hx_48742,c_9,,,ordinary,26,22.0174,0.2465,0.96,0.3306,6,7,41,medium,top,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_48775,hx_48775,c_0,,,ordinary,12,10.7495,0.8403,0.8817,0.5625,6,6,15,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_49019,hx_49019,c_9,,,ordinary,17,14.5802,0.2965,0.96,0.4298,6,6,48,medium,middle,barony_hx_48176,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_48176,actor_crown,actor_baron_hx_48176,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_49029,hx_49029,c_0,,,ordinary,26,21.7069,0.1921,0.96,0.1303,7,7,48,medium,top,barony_hx_51273,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_49062,hx_49062,c_12,baronial_seat,baronial_seat,elite,4,3.7799,0.6875,0.96,0.8125,3,3,12,small,middle,barony_hx_49062,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_49062,actor_crown,actor_baron_hx_49062,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_49063,hx_49063,c_12,county_seat,county_seat|county_castle|market_town,elite,12,10.9996,0.5625,0.96,0.8667,8,9,32,medium,middle,county_domain_hx_49063,county_domain,direct,bishopric_hx_39260,archbishopric_01,actor_count_c_12,actor_crown,actor_count_c_12,count,,county_office_demesne,office_service|court_attendance|military_service,forfeiture|crown_regrant,inactive,crown_regrant,true,false,false,false,
manor_hx_49066,hx_49066,c_0,,,strategic,10,6.8215,0.3333,0.756,0.7123,4,4,11,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_49296,hx_49296,c_9,,,ordinary,265,180.2947,0.3236,0.7473,0.3968,15,17,150,large,top,church_fief_hx_48450,church_fief,direct,bishopric_hx_39744,archbishopric_02,actor_abbey_hx_48450,actor_crown,actor_abbey_hx_48450,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,false,false,false,false,
manor_hx_49332,hx_49332,c_0,,,ordinary,17,15.8904,0.6422,0.96,0.4389,6,6,43,medium,middle,barony_hx_47653,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_47653,actor_crown,actor_baron_hx_47653,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_49345,hx_49345,c_0,,,ordinary,9,6.3076,0.3519,0.7711,0.7584,3,3,14,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_49581,hx_49581,c_9,abbey_site,abbey_site,elite,4,3.6664,0.5625,0.96,0.3637,5,5,11,small,bottom,church_fief_hx_49581,church_fief,direct,bishopric_hx_39755,archbishopric_02,actor_abbey_hx_49581,actor_crown,actor_abbey_hx_49581,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_49587,hx_49587,c_9,,,ordinary,17,14.2544,0.6225,0.8518,0.2171,5,7,45,medium,middle,barony_hx_49862,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_49608,hx_49608,c_0,,,ordinary,31,26.2828,0.2511,0.96,0.3284,5,5,40,medium,top,barony_hx_52408,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_49619,hx_49619,c_0,,,ordinary,10,8.8693,0.875,0.866,0.75,6,7,14,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_49862,hx_49862,c_9,baronial_seat,baronial_seat,elite,4,3.7799,0.6875,0.96,0.3306,4,3,13,small,bottom,barony_hx_49862,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_49864,hx_49864,c_9,,,ordinary,11,10.1377,0.7424,0.9182,0.2823,6,7,17,small,middle,barony_hx_49862,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_50141,hx_50141,c_9,,,ordinary,10,9.1955,0.575,0.96,0.304,9,9,15,small,middle,barony_hx_49862,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_50176,hx_50176,c_0,,,ordinary,11,7.8583,0.8864,0.7036,0.625,5,8,10,small,middle,crown_domain_hx_51861,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,false,false,
manor_hx_50182,hx_50182,c_12,abbey_site,abbey_site,elite,4,3.799,0.7084,0.96,0.875,4,4,9,small,middle,church_fief_hx_50182,church_fief,direct,bishopric_hx_39260,archbishopric_01,actor_abbey_hx_50182,actor_crown,actor_abbey_hx_50182,abbey,abbey,church_temporalities,temporal_service|court_attendance|servitium_regis,ecclesiastical_vacancy,inactive,ecclesiastical_temporalities_in_hand,true,false,false,false,
manor_hx_50418,hx_50418,c_9,,,ordinary,18,14.0287,0.1146,0.9089,0.2645,3,3,36,medium,middle,barony_hx_49862,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_50431,hx_50431,c_0,,,ordinary,19,17.0613,0.4781,0.96,0.1482,6,6,58,medium,middle,barony_hx_51273,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_50452,hx_50452,c_0,,,ordinary,10,9.403,0.6667,0.96,0.4926,5,6,12,small,middle,barony_hx_52408,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_50460,hx_50460,c_0,,,strategic,9,8.8078,0.8333,0.96,0.875,4,5,6,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_50467,hx_50467,c_0,,,strategic,12,7.1821,0.3542,0.6617,0.625,3,3,14,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,false,true,false,
manor_hx_50728,hx_50728,c_0,,,ordinary,57,46.7002,0.1196,0.96,0.3284,7,10,150,large,top,barony_hx_52408,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_52408,actor_crown,actor_baron_hx_52408,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_50742,hx_50742,c_0,baronial_seat,baronial_seat,elite,4,3.761,0.6667,0.96,1,5,5,11,small,bottom,barony_hx_50742,barony,mesne,bishopric_hx_39260,archbishopric_01,actor_baron_hx_50742,actor_crown,actor_baron_hx_50742,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
manor_hx_50985,hx_50985,c_9,,,ordinary,12,9.8318,0.875,0.8033,0.2388,6,5,9,small,middle,barony_hx_49862,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_51023,hx_51023,c_0,,,ordinary,9,7.1257,0.463,0.8467,0.9375,5,6,16,small,middle,crown_domain_hx_52142,crown_domain,direct,bishopric_hx_39260,archbishopric_01,actor_crown,,actor_crown,crown,,crown_demesne,royal_revenue|household_support|military_staging,,inactive,none,false,true,false,false,
manor_hx_51262,hx_51262,c_9,,,ordinary,12,11.0942,0.5972,0.96,0.2171,5,5,34,medium,middle,barony_hx_49862,barony,mesne,bishopric_hx_39744,archbishopric_02,actor_baron_hx_49862,actor_crown,actor_baron_hx_49862,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,false,false,false,false,
manor_hx_51273,hx_51273,c_0,baronial_seat,baronial_seat,elite,4,3.7421,0.6458,0.96,0.171,4,4,10,small,bottom,barony_hx_51273,barony,mesne,bishopric_hx_39755,archbishopric_02,actor_baron_hx_51273,actor_crown,actor_baron_hx_51273,baron,,baronial_tenure,counsel_and_attendance|military_service|mesne_lordship,relief|wardship|marriage_right|escheat|forfeiture,inactive,lay_escheat,true,false,false,false,
