combined_row_id,source_surface,entity_id,source_entity_kind,county_id,county_name,anchor_hex_id,tier_or_group,feature_or_form,public_name_before,locked_public_name,locked_root,public_name_state,lock_action,repair_id,approved_identity_id,validation_scope,source_map_mutation_authorized,live_source_mutation_authorized,display_mutation_authorized,graph_mutation_authorized,ui_fixture_golden_runtime_authorized,house_root_donation_authorized,tenure_created,authority_created,rights_or_obligations_created,church_institution_created,market_right_created
place_006a:church_stl_4,place_006a_included,church_stl_4,settlement,c_8,Dunmere,hx_40556,church_anchor,bishopric_or_cathedral_seat,Cathedral of Saint Winifred at Dunmere,Cathedral of Saint Winifred at Dunmere,Cathedral of Saint Winifred at Dunmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:church_stl_5,place_006a_included,church_stl_5,settlement,c_0,Alderwick,hx_50445,church_anchor,bishopric_or_cathedral_seat,Cathedral of Saint Frideswide at Alderwick,Cathedral of Saint Frideswide at Alderwick,Cathedral of Saint Frideswide at Alderwick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:church_stl_6,place_006a_included,church_stl_6,settlement,c_1,Bramholt,hx_30253,church_anchor,bishopric_or_cathedral_seat,Cathedral of Saint Wilfrid at Bramholt,Cathedral of Saint Wilfrid at Bramholt,Cathedral of Saint Wilfrid at Bramholt,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:church_stl_7,place_006a_included,church_stl_7,settlement,c_8,Dunmere,hx_33564,church_anchor,bishopric_or_cathedral_seat,Cathedral of Saint Guthlac at Dunmere,Cathedral of Saint Guthlac at Dunmere,Cathedral of Saint Guthlac at Dunmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:church_stl_8,place_006a_included,church_stl_8,settlement,c_3,Merewatch,hx_34484,church_anchor,bishopric_or_cathedral_seat,Cathedral of Saint Helena at Merewatch,Cathedral of Saint Helena at Merewatch,Cathedral of Saint Helena at Merewatch,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_border_river_001,place_006a_included,nat_border_river_001,terrain_or_hydrology_component,,,hx_30545,major_natural_feature,border_river,Bramwater,Bramwater,Bramwater,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_border_river_002,place_006a_included,nat_border_river_002,terrain_or_hydrology_component,,,hx_22077,major_natural_feature,border_river,Little Wyre,Little Wyre,Little Wyre,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_border_river_003,place_006a_included,nat_border_river_003,terrain_or_hydrology_component,,,hx_25757,major_natural_feature,border_river,Larkburn,Larkburn,Larkburn,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_border_river_004,place_006a_included,nat_border_river_004,terrain_or_hydrology_component,,,hx_35616,major_natural_feature,border_river,Crowmere Water,Crowmere Water,Crowmere Water,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_coast_001,place_006a_included,nat_coast_001,terrain_or_hydrology_component,,,hx_36355,major_natural_feature,coast,Dunstrand Coast,Dunstrand Coast,Dunstrand Coast,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_coast_002,place_006a_included,nat_coast_002,terrain_or_hydrology_component,,,hx_11714,major_natural_feature,coast,Northmere Coast,Northmere Coast,Northmere Coast,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_coast_003,place_006a_included,nat_coast_003,terrain_or_hydrology_component,,,hx_68095,major_natural_feature,coast,Southwold Coast,Southwold Coast,Southwold Coast,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_estuary_or_bay_001,place_006a_included,nat_estuary_or_bay_001,terrain_or_hydrology_component,,,hx_39436,major_natural_feature,estuary_or_bay,Dunhithe Bay,Dunhithe Bay,Dunhithe Bay,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_forest_001,place_006a_included,nat_forest_001,terrain_or_hydrology_component,,,hx_36674,major_natural_feature,forest,Great Wyrmholt Forest,Great Wyrmholt Forest,Great Wyrmholt Forest,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_forest_002,place_006a_included,nat_forest_002,terrain_or_hydrology_component,,,hx_10600,major_natural_feature,forest,Northmere Forest,Northmere Forest,Northmere Forest,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_forest_003,place_006a_included,nat_forest_003,terrain_or_hydrology_component,,,hx_17394,major_natural_feature,forest,Kestrelholt Forest,Kestrelholt Forest,Kestrelholt Forest,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_forest_004,place_006a_included,nat_forest_004,terrain_or_hydrology_component,,,hx_1088,major_natural_feature,forest,Highwood Forest,Highwood Forest,Highwood Forest,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_forest_005,place_006a_included,nat_forest_005,terrain_or_hydrology_component,,,hx_43802,major_natural_feature,forest,Farfield Chase,Farfield Chase,Farfield Chase,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_001,place_006a_included,nat_hills_001,terrain_or_hydrology_component,,,hx_46592,major_natural_feature,hill_country,Eastwold Hills,Eastwold Hills,Eastwold Hills,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_002,place_006a_included,nat_hills_002,terrain_or_hydrology_component,,,hx_71505,major_natural_feature,hill_country,Southbarrow Hills,Southbarrow Hills,Southbarrow Hills,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_003,place_006a_included,nat_hills_003,terrain_or_hydrology_component,,,hx_60297,major_natural_feature,hill_country,Midvale Downs,Midvale Downs,Midvale Downs,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_004,place_006a_included,nat_hills_004,terrain_or_hydrology_component,,,hx_67535,major_natural_feature,hill_country,Eldham Wolds,Eldham Wolds,Eldham Wolds,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_005,place_006a_included,nat_hills_005,terrain_or_hydrology_component,,,hx_49633,major_natural_feature,hill_country,Crowbarrow Hills,Crowbarrow Hills,Crowbarrow Hills,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_006,place_006a_included,nat_hills_006,terrain_or_hydrology_component,,,hx_28065,major_natural_feature,hill_country,Highmoor Hills,Highmoor Hills,Highmoor Hills,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_007,place_006a_included,nat_hills_007,terrain_or_hydrology_component,,,hx_58645,major_natural_feature,hill_country,Sevenfields Downs,Sevenfields Downs,Sevenfields Downs,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_008,place_006a_included,nat_hills_008,terrain_or_hydrology_component,,,hx_20729,major_natural_feature,hill_country,Northfold Hills,Northfold Hills,Northfold Hills,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_009,place_006a_included,nat_hills_009,terrain_or_hydrology_component,,,hx_24930,major_natural_feature,hill_country,Greywold Hills,Greywold Hills,Greywold Hills,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_hills_010,place_006a_included,nat_hills_010,terrain_or_hydrology_component,,,hx_35659,major_natural_feature,hill_country,Greenbarrow Hills,Greenbarrow Hills,Greenbarrow Hills,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_001,place_006a_included,nat_lake_001,terrain_or_hydrology_component,,,hx_22939,major_natural_feature,lake,Wyrm Mere,Wyrm Mere,Wyrm Mere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_002,place_006a_included,nat_lake_002,terrain_or_hydrology_component,,,hx_27694,major_natural_feature,lake,Little Wyrm Mere,Little Wyrm Mere,Little Wyrm Mere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_003,place_006a_included,nat_lake_003,terrain_or_hydrology_component,,,hx_27965,major_natural_feature,lake,Westwyre Mere,Westwyre Mere,Westwyre Mere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_004,place_006a_included,nat_lake_004,terrain_or_hydrology_component,,,hx_10349,major_natural_feature,lake,High Tarn,High Tarn,High Tarn,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_005,place_006a_included,nat_lake_005,terrain_or_hydrology_component,,,hx_14583,major_natural_feature,lake,Northmere Tarn,Northmere Tarn,Northmere Tarn,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_006,place_006a_included,nat_lake_006,terrain_or_hydrology_component,,,hx_15109,major_natural_feature,lake,Silvermere,Silvermere,Silvermere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_007,place_006a_included,nat_lake_007,terrain_or_hydrology_component,,,hx_17343,major_natural_feature,lake,Sevenreed Mere,Sevenreed Mere,Sevenreed Mere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_008,place_006a_included,nat_lake_008,terrain_or_hydrology_component,,,hx_17328,major_natural_feature,lake,Lark Mere,Lark Mere,Lark Mere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_009,place_006a_included,nat_lake_009,terrain_or_hydrology_component,,,hx_20512,major_natural_feature,lake,Greywater Mere,Greywater Mere,Greywater Mere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_010,place_006a_included,nat_lake_010,terrain_or_hydrology_component,,,hx_25281,major_natural_feature,lake,Ashmere,Ashmere,Ashmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_011,place_006a_included,nat_lake_011,terrain_or_hydrology_component,,,hx_25448,major_natural_feature,lake,Deepmere,Deepmere,Deepmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_012,place_006a_included,nat_lake_012,terrain_or_hydrology_component,,,hx_30564,major_natural_feature,lake,Little Reedmere,Little Reedmere,Little Reedmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_013,place_006a_included,nat_lake_013,terrain_or_hydrology_component,,,hx_30516,major_natural_feature,lake,White Tarn,White Tarn,White Tarn,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_014,place_006a_included,nat_lake_014,terrain_or_hydrology_component,,,hx_34705,major_natural_feature,lake,Little Oakmere,Little Oakmere,Little Oakmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_015,place_006a_included,nat_lake_015,terrain_or_hydrology_component,,,hx_35541,major_natural_feature,lake,Coldmere,Coldmere,Coldmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_016,place_006a_included,nat_lake_016,terrain_or_hydrology_component,,,hx_36658,major_natural_feature,lake,Greenmere,Greenmere,Greenmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_017,place_006a_included,nat_lake_017,terrain_or_hydrology_component,,,hx_5029,major_natural_feature,lake,Blackmere,Blackmere,Blackmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_018,place_006a_included,nat_lake_018,terrain_or_hydrology_component,,,hx_50551,major_natural_feature,lake,Swanmere,Swanmere,Swanmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_lake_019,place_006a_included,nat_lake_019,terrain_or_hydrology_component,,,hx_55872,major_natural_feature,lake,Clearmere,Clearmere,Clearmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
place_006a:nat_major_river_001,place_006a_included,nat_major_river_001,terrain_or_hydrology_component,,,hx_31358,major_natural_feature,major_river,River Wyre,River Wyre,River Wyre,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
